Name,Sector,Date_x,Transaction Name_x,Number of Investors_x,Money Raised_x,Lead Investors_x,Year_x,Date_y,Transaction Name_y,Number of Investors_y,Money Raised_y,Lead Investors_y,Year_y,Total Products Active,Monthly Downloads,Monthly Visits,Monthly Visits Growth
Zypp,EV,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,10,42335,37037,3.8643
Zypp,EV,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,10,42335,37037,3.8643
Zypp,EV,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,10,42335,37037,3.8643
Zypp,EV,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,10,42335,37037,3.8643
Zypp,EV,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,10,42335,37037,3.8643
Zypp,EV,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,10,42335,37037,3.8643
Zypp,EV,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,10,42335,37037,3.8643
Zypp,EV,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,10,42335,37037,3.8643
Zypp,EV,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,10,42335,37037,3.8643
Zypp,EV,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,10,42335,37037,3.8643
Zypp,EV,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,10,42335,37037,3.8643
Zypp,EV,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,10,42335,37037,3.8643
Zypp,EV,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,10,42335,37037,3.8643
Zypp,EV,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,10,42335,37037,3.8643
Zypp,EV,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,10,42335,37037,3.8643
Zypp,EV,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,10,42335,37037,3.8643
Zypp,EV,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,10,42335,37037,3.8643
Zypp,EV,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,10,42335,37037,3.8643
Zypp,EV,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,10,42335,37037,3.8643
Zypp,EV,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,10,42335,37037,3.8643
Zypp,EV,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,10,42335,37037,3.8643
Zypp,EV,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,10,42335,37037,3.8643
Zypp,EV,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,10,42335,37037,3.8643
Zypp,EV,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,10,42335,37037,3.8643
Zypp,EV,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,10,42335,37037,3.8643
Zypp,EV,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,10,42335,37037,3.8643
Zypp,EV,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,10,42335,37037,3.8643
Zypp,EV,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,10,42335,37037,3.8643
Zypp,EV,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,10,42335,37037,3.8643
Zypp,EV,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,10,42335,37037,3.8643
Zypp,EV,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,10,42335,37037,3.8643
Zypp,EV,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,10,42335,37037,3.8643
Zypp,EV,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,10,42335,37037,3.8643
Zypp,EV,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,10,42335,37037,3.8643
Zypp,EV,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,10,42335,37037,3.8643
Zypp,EV,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,10,42335,37037,3.8643
Zypp,EV,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,10,42335,37037,3.8643
Zypp,EV,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,10,42335,37037,3.8643
Zypp,EV,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,10,42335,37037,3.8643
Zypp,EV,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,10,42335,37037,3.8643
Zypp,EV,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,10,42335,37037,3.8643
Zypp,EV,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,10,42335,37037,3.8643
Zypp,EV,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,10,42335,37037,3.8643
Zypp,EV,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,10,42335,37037,3.8643
Zypp,EV,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,10,42335,37037,3.8643
Zypp,EV,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,10,42335,37037,3.8643
Zypp,EV,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,10,42335,37037,3.8643
Zypp,EV,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,10,42335,37037,3.8643
Zypp,EV,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,10,42335,37037,3.8643
Zypp,EV,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,10,42335,37037,3.8643
Zypp,EV,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,10,42335,37037,3.8643
Zypp,EV,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,10,42335,37037,3.8643
Zypp,EV,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,10,42335,37037,3.8643
Zypp,EV,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,10,42335,37037,3.8643
Zypp,EV,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,10,42335,37037,3.8643
Zypp,EV,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,10,42335,37037,3.8643
Zypp,EV,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,10,42335,37037,3.8643
Zypp,EV,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,10,42335,37037,3.8643
Zypp,EV,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,10,42335,37037,3.8643
Zypp,EV,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,10,42335,37037,3.8643
Zypp,EV,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,10,42335,37037,3.8643
Zypp,EV,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,10,42335,37037,3.8643
Zypp,EV,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,10,42335,37037,3.8643
Zypp,EV,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,10,42335,37037,3.8643
Zypp,EV,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,10,42335,37037,3.8643
Zypp,EV,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,10,42335,37037,3.8643
Zypp,EV,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,10,42335,37037,3.8643
Zypp,EV,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,10,42335,37037,3.8643
Zypp,EV,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,10,42335,37037,3.8643
Zypp,EV,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,10,42335,37037,3.8643
Zypp,EV,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,10,42335,37037,3.8643
Zypp,EV,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,10,42335,37037,3.8643
Zypp,EV,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,2023-02-08 00:00:00,Series B - Zypp Electric,10.0,1600000000.0,Gogoro,2023,10,42335,37037,3.8643
Zypp,EV,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,2023-02-08 00:00:00,Debt Financing - Zypp Electric,,400000000.0,,2023,10,42335,37037,3.8643
Zypp,EV,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,2022-11-01 00:00:00,Series A - Zypp Electric,1.0,2000000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,2022-09-21 00:00:00,Series B - Zypp Electric,3.0,720000000.0,,2022,10,42335,37037,3.8643
Zypp,EV,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,2022-04-25 00:00:00,Debt Financing - Zypp Electric,1.0,76000000.0,Northern Arc,2022,10,42335,37037,3.8643
Zypp,EV,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,2021-09-28 00:00:00,Series A - Zypp Electric,13.0,560000000.0,"9Unicorns Accelerator Fund, Anthill Ventures",2021,10,42335,37037,3.8643
Zypp,EV,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,2021-08-17 00:00:00,Non Equity Assistance - Zypp Electric,1.0,0.0,Google for Startups,2021,10,42335,37037,3.8643
Zypp,EV,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,2021-07-10 00:00:00,Seed Round - Zypp Electric,1.0,40000000.0,,2021,10,42335,37037,3.8643
Zypp,EV,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,2021-05-15 00:00:00,Seed Round - Zypp Electric,1.0,48000000.0,9Unicorns Accelerator Fund,2021,10,42335,37037,3.8643
Zypp,EV,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,2019-11-14 00:00:00,Seed Round - Zypp Electric,3.0,160000000.0,IAN Fund,2019,10,42335,37037,3.8643
Ohm Mobility ,EV,2023-05-02 00:00:00,Pre Seed Round - Ohm Mobility,5.0,30000000.0,Antler India,2023,2023-05-02 00:00:00,Pre Seed Round - Ohm Mobility,5.0,30000000.0,Antler India,2023,31,0,0,0.0
Oben Electric,EV,2023-06-27 00:00:00,Seed Round - Oben Electric,6.0,400000000.0,,2023,2023-06-27 00:00:00,Seed Round - Oben Electric,6.0,400000000.0,,2023,26,0,0,0.0
Oben Electric,EV,2023-06-27 00:00:00,Seed Round - Oben Electric,6.0,400000000.0,,2023,2023-06-27 00:00:00,Debt Financing - Oben Electric,,0.0,,2023,26,0,0,0.0
Oben Electric,EV,2023-06-27 00:00:00,Seed Round - Oben Electric,6.0,400000000.0,,2023,2022-11-29 00:00:00,Seed Round - Oben Electric,3.0,48000000.0,US India EV Angels,2022,26,0,0,0.0
Oben Electric,EV,2023-06-27 00:00:00,Seed Round - Oben Electric,6.0,400000000.0,,2023,2022-01-24 00:00:00,Seed Round - Oben Electric,2.0,40000000.0,,2022,26,0,0,0.0
Oben Electric,EV,2023-06-27 00:00:00,Seed Round - Oben Electric,6.0,400000000.0,,2023,2021-12-13 00:00:00,Seed Round - Oben Electric,8.0,120000000.0,We Founder Circle,2021,26,0,0,0.0
Oben Electric,EV,2023-06-27 00:00:00,Debt Financing - Oben Electric,,0.0,,2023,2023-06-27 00:00:00,Seed Round - Oben Electric,6.0,400000000.0,,2023,26,0,0,0.0
Oben Electric,EV,2023-06-27 00:00:00,Debt Financing - Oben Electric,,0.0,,2023,2023-06-27 00:00:00,Debt Financing - Oben Electric,,0.0,,2023,26,0,0,0.0
Oben Electric,EV,2023-06-27 00:00:00,Debt Financing - Oben Electric,,0.0,,2023,2022-11-29 00:00:00,Seed Round - Oben Electric,3.0,48000000.0,US India EV Angels,2022,26,0,0,0.0
Oben Electric,EV,2023-06-27 00:00:00,Debt Financing - Oben Electric,,0.0,,2023,2022-01-24 00:00:00,Seed Round - Oben Electric,2.0,40000000.0,,2022,26,0,0,0.0
Oben Electric,EV,2023-06-27 00:00:00,Debt Financing - Oben Electric,,0.0,,2023,2021-12-13 00:00:00,Seed Round - Oben Electric,8.0,120000000.0,We Founder Circle,2021,26,0,0,0.0
Oben Electric,EV,2022-11-29 00:00:00,Seed Round - Oben Electric,3.0,48000000.0,US India EV Angels,2022,2023-06-27 00:00:00,Seed Round - Oben Electric,6.0,400000000.0,,2023,26,0,0,0.0
